Date,Fut,Tag,Value,month,year
5/13/2005,May 05,OI,0,5,2005
5/13/2005,May 05,OI Change,-1938,5,2005
5/13/2005,July 05,Sales,12032,5,2005
5/13/2005,July 05,S Change,-520,5,2005
5/13/2005,July 05,Purchase,1885,5,2005
5/13/2005,July 05,P Change,-48,5,2005
5/13/2005,July 05,OI,78023,5,2005
5/13/2005,July 05,OI Change,-4448,5,2005
5/13/2005,October 05,Sales,5498,5,2005
5/13/2005,October 05,S Change,182,5,2005
5/13/2005,October 05,Purchase,433,5,2005
5/13/2005,October 05,P Change,2,5,2005
5/13/2005,October 05,OI,2343,5,2005
5/13/2005,October 05,OI Change,-25,5,2005
5/13/2005,December 05,Sales,11335,5,2005
5/13/2005,December 05,S Change,756,5,2005
5/13/2005,December 05,Purchase,10211,5,2005
5/13/2005,December 05,P Change,-613,5,2005
5/13/2005,December 05,OI,20535,5,2005
5/13/2005,December 05,OI Change,1371,5,2005
5/13/2005,March 06,Sales,7366,5,2005
5/13/2005,March 06,S Change,232,5,2005
5/13/2005,March 06,Purchase,153,5,2005
5/13/2005,March 06,P Change,0,5,2005
5/13/2005,March 06,OI,2693,5,2005
5/13/2005,March 06,OI Change,9,5,2005
5/13/2005,May 06,Sales,3997,5,2005
5/13/2005,May 06,S Change,78,5,2005
5/13/2005,May 06,Purchase,40,5,2005
5/13/2005,May 06,P Change,0,5,2005
5/13/2005,May 06,OI,604,5,2005
5/13/2005,May 06,OI Change,9,5,2005
5/13/2005,July 06,Sales,5604,5,2005
5/13/2005,July 06,S Change,56,5,2005
5/13/2005,July 06,Purchase,2338,5,2005
5/13/2005,July 06,P Change,-77,5,2005
5/13/2005,July 06,OI,557,5,2005
5/13/2005,July 06,OI Change,0,5,2005
5/13/2005,October 06,Sales,1153,5,2005
5/13/2005,October 06,S Change,79,5,2005
5/13/2005,October 06,Purchase,600,5,2005
5/13/2005,October 06,P Change,132,5,2005
5/13/2005,October 06,OI,0,5,2005
5/13/2005,October 06,OI Change,0,5,2005
5/13/2005,December 06,Sales,2115,5,2005
5/13/2005,December 06,S Change,31,5,2005
5/13/2005,December 06,Purchase,55,5,2005
5/13/2005,December 06,P Change,44,5,2005
5/13/2005,December 06,OI,183,5,2005
5/13/2005,December 06,OI Change,0,5,2005
5/13/2005,March 07,Sales,139,5,2005
5/13/2005,March 07,S Change,0,5,2005
5/13/2005,March 07,Purchase,0,5,2005
5/13/2005,March 07,P Change,0,5,2005
5/13/2005,March 07,OI,0,5,2005
5/13/2005,March 07,OI Change,0,5,2005
5/13/2005,May 07,Sales,63,5,2005
5/13/2005,May 07,S Change,63,5,2005
5/13/2005,May 07,Purchase,30,5,2005
5/13/2005,May 07,P Change,0,5,2005
5/13/2005,May 07,OI,0,5,2005
5/13/2005,May 07,OI Change,0,5,2005
5/13/2005,March 08,Sales,13,5,2005
5/13/2005,March 08,S Change,0,5,2005
5/13/2005,March 08,Purchase,0,5,2005
5/13/2005,March 08,P Change,0,5,2005
5/13/2005,March 08,OI,0,5,2005
5/13/2005,March 08,OI Change,0,5,2005
5/13/2005,May 08,Sales,0,5,2005
5/13/2005,May 08,S Change,0,5,2005
5/13/2005,May 08,Purchase,48,5,2005
5/13/2005,May 08,P Change,0,5,2005
5/13/2005,May 08,OI,0,5,2005
5/13/2005,May 08,OI Change,0,5,2005
5/13/2005,March 09,Sales,13,5,2005
5/13/2005,March 09,S Change,13,5,2005
5/13/2005,March 09,Purchase,0,5,2005
5/13/2005,March 09,P Change,0,5,2005
5/13/2005,March 09,OI,0,5,2005
5/13/2005,March 09,OI Change,0,5,2005
5/13/2005,Totals,Sales,49328,5,2005
5/13/2005,Totals,S Change,760,5,2005
5/13/2005,Totals,Purchase,15793,5,2005
5/13/2005,Totals,P Change,-1021,5,2005
5/13/2005,Totals,OI,104938,5,2005
5/13/2005,Totals,OI Change,-5022,5,2005
5/20/2005,July 05,Sales,8646,5,2005
5/20/2005,July 05,S Change,-3385,5,2005
5/20/2005,July 05,Purchase,1680,5,2005
5/20/2005,July 05,P Change,-205,5,2005
5/20/2005,July 05,OI,66404,5,2005
5/20/2005,July 05,OI Change,-11619,5,2005
5/20/2005,October 05,Sales,5374,5,2005
5/20/2005,October 05,S Change,-145,5,2005
5/20/2005,October 05,Purchase,431,5,2005
5/20/2005,October 05,P Change,-2,5,2005
5/20/2005,October 05,OI,2542,5,2005
5/20/2005,October 05,OI Change,199,5,2005
5/20/2005,December 05,Sales,11242,5,2005
5/20/2005,December 05,S Change,-83,5,2005
5/20/2005,December 05,Purchase,9435,5,2005
5/20/2005,December 05,P Change,-776,5,2005
5/20/2005,December 05,OI,22150,5,2005
5/20/2005,December 05,OI Change,1615,5,2005
5/20/2005,March 06,Sales,7424,5,2005
5/20/2005,March 06,S Change,88,5,2005
5/20/2005,March 06,Purchase,243,5,2005
5/20/2005,March 06,P Change,90,5,2005
5/20/2005,March 06,OI,3202,5,2005
5/20/2005,March 06,OI Change,509,5,2005
5/20/2005,May 06,Sales,4160,5,2005
5/20/2005,May 06,S Change,111,5,2005
5/20/2005,May 06,Purchase,40,5,2005
5/20/2005,May 06,P Change,0,5,2005
5/20/2005,May 06,OI,636,5,2005
5/20/2005,May 06,OI Change,32,5,2005
5/20/2005,July 06,Sales,5654,5,2005
5/20/2005,July 06,S Change,46,5,2005
5/20/2005,July 06,Purchase,2542,5,2005
5/20/2005,July 06,P Change,204,5,2005
5/20/2005,July 06,OI,573,5,2005
5/20/2005,July 06,OI Change,16,5,2005
5/20/2005,October 06,Sales,1215,5,2005
5/20/2005,October 06,S Change,59,5,2005
5/20/2005,October 06,Purchase,672,5,2005
5/20/2005,October 06,P Change,72,5,2005
5/20/2005,October 06,OI,0,5,2005
5/20/2005,October 06,OI Change,0,5,2005
5/20/2005,December 06,Sales,2112,5,2005
5/20/2005,December 06,S Change,-3,5,2005
5/20/2005,December 06,Purchase,55,5,2005
5/20/2005,December 06,P Change,0,5,2005
5/20/2005,December 06,OI,188,5,2005
5/20/2005,December 06,OI Change,5,5,2005
5/20/2005,March 07,Sales,139,5,2005
5/20/2005,March 07,S Change,0,5,2005
5/20/2005,March 07,Purchase,0,5,2005
5/20/2005,March 07,P Change,0,5,2005
5/20/2005,March 07,OI,0,5,2005
5/20/2005,March 07,OI Change,0,5,2005
5/20/2005,May 07,Sales,63,5,2005
5/20/2005,May 07,S Change,0,5,2005
5/20/2005,May 07,Purchase,30,5,2005
5/20/2005,May 07,P Change,0,5,2005
5/20/2005,May 07,OI,0,5,2005
5/20/2005,May 07,OI Change,0,5,2005
5/20/2005,March 08,Sales,13,5,2005
5/20/2005,March 08,S Change,0,5,2005
5/20/2005,March 08,Purchase,0,5,2005
5/20/2005,March 08,P Change,0,5,2005
5/20/2005,March 08,OI,0,5,2005
5/20/2005,March 08,OI Change,0,5,2005
5/20/2005,May 08,Sales,0,5,2005
5/20/2005,May 08,S Change,0,5,2005
5/20/2005,May 08,Purchase,48,5,2005
5/20/2005,May 08,P Change,0,5,2005
5/20/2005,May 08,OI,0,5,2005
5/20/2005,May 08,OI Change,0,5,2005
5/20/2005,March 09,Sales,13,5,2005
5/20/2005,March 09,S Change,0,5,2005
5/20/2005,March 09,Purchase,0,5,2005
5/20/2005,March 09,P Change,0,5,2005
5/20/2005,March 09,OI,0,5,2005
5/20/2005,March 09,OI Change,0,5,2005
5/20/2005,Totals,Sales,46055,5,2005
5/20/2005,Totals,S Change,-3312,5,2005
5/20/2005,Totals,Purchase,15176,5,2005
5/20/2005,Totals,P Change,-617,5,2005
5/20/2005,Totals,OI,95695,5,2005
5/20/2005,Totals,OI Change,-9243,5,2005
5/27/2005,July 05,Sales,7636,5,2005
5/27/2005,July 05,S Change,-1010,5,2005
5/27/2005,July 05,Purchase,1570,5,2005
5/27/2005,July 05,P Change,-110,5,2005
5/27/2005,July 05,OI,64967,5,2005
5/27/2005,July 05,OI Change,-1437,5,2005
5/27/2005,October 05,Sales,5309,5,2005
5/27/2005,October 05,S Change,-65,5,2005
5/27/2005,October 05,Purchase,474,5,2005
5/27/2005,October 05,P Change,43,5,2005
5/27/2005,October 05,OI,2541,5,2005
5/27/2005,October 05,OI Change,-1,5,2005
5/27/2005,December 05,Sales,11157,5,2005
5/27/2005,December 05,S Change,-85,5,2005
5/27/2005,December 05,Purchase,9584,5,2005
5/27/2005,December 05,P Change,149,5,2005
5/27/2005,December 05,OI,24867,5,2005
5/27/2005,December 05,OI Change,2717,5,2005
5/27/2005,March 06,Sales,7536,5,2005
5/27/2005,March 06,S Change,112,5,2005
5/27/2005,March 06,Purchase,250,5,2005
5/27/2005,March 06,P Change,7,5,2005
5/27/2005,March 06,OI,3201,5,2005
5/27/2005,March 06,OI Change,-1,5,2005
5/27/2005,May 06,Sales,4172,5,2005
5/27/2005,May 06,S Change,12,5,2005
5/27/2005,May 06,Purchase,47,5,2005
5/27/2005,May 06,P Change,7,5,2005
5/27/2005,May 06,OI,633,5,2005
5/27/2005,May 06,OI Change,-3,5,2005
5/27/2005,July 06,Sales,5659,5,2005
5/27/2005,July 06,S Change,5,5,2005
5/27/2005,July 06,Purchase,2688,5,2005
5/27/2005,July 06,P Change,146,5,2005
5/27/2005,July 06,OI,578,5,2005
5/27/2005,July 06,OI Change,5,5,2005
5/27/2005,October 06,Sales,1215,5,2005
5/27/2005,October 06,S Change,0,5,2005
5/27/2005,October 06,Purchase,672,5,2005
5/27/2005,October 06,P Change,0,5,2005
5/27/2005,October 06,OI,0,5,2005
5/27/2005,October 06,OI Change,0,5,2005
5/27/2005,December 06,Sales,2113,5,2005
5/27/2005,December 06,S Change,1,5,2005
5/27/2005,December 06,Purchase,55,5,2005
5/27/2005,December 06,P Change,0,5,2005
5/27/2005,December 06,OI,188,5,2005
5/27/2005,December 06,OI Change,0,5,2005
5/27/2005,March 07,Sales,139,5,2005
5/27/2005,March 07,S Change,0,5,2005
5/27/2005,March 07,Purchase,0,5,2005
5/27/2005,March 07,P Change,0,5,2005
5/27/2005,March 07,OI,0,5,2005
5/27/2005,March 07,OI Change,0,5,2005
5/27/2005,May 07,Sales,63,5,2005
5/27/2005,May 07,S Change,0,5,2005
5/27/2005,May 07,Purchase,30,5,2005
5/27/2005,May 07,P Change,0,5,2005
5/27/2005,May 07,OI,0,5,2005
5/27/2005,May 07,OI Change,0,5,2005
5/27/2005,March 08,Sales,13,5,2005
5/27/2005,March 08,S Change,0,5,2005
5/27/2005,March 08,Purchase,0,5,2005
5/27/2005,March 08,P Change,0,5,2005
5/27/2005,March 08,OI,0,5,2005
5/27/2005,March 08,OI Change,0,5,2005
5/27/2005,May 08,Sales,0,5,2005
5/27/2005,May 08,S Change,0,5,2005
5/27/2005,May 08,Purchase,48,5,2005
5/27/2005,May 08,P Change,0,5,2005
5/27/2005,May 08,OI,0,5,2005
5/27/2005,May 08,OI Change,0,5,2005
5/27/2005,March 09,Sales,13,5,2005
5/27/2005,March 09,S Change,0,5,2005
5/27/2005,March 09,Purchase,0,5,2005
5/27/2005,March 09,P Change,0,5,2005
5/27/2005,March 09,OI,0,5,2005
5/27/2005,March 09,OI Change,0,5,2005
5/27/2005,Totals,Sales,45025,5,2005
5/27/2005,Totals,S Change,-1030,5,2005
5/27/2005,Totals,Purchase,15418,5,2005
5/27/2005,Totals,P Change,242,5,2005
5/27/2005,Totals,OI,96975,5,2005
5/27/2005,Totals,OI Change,1280,5,2005
5/6/2005,May 05,Sales,210,5,2005
5/6/2005,May 05,S Change,-76,5,2005
5/6/2005,May 05,Purchase,461,5,2005
5/6/2005,May 05,P Change,-38,5,2005
5/6/2005,May 05,OI,1938,5,2005
5/6/2005,May 05,OI Change,-459,5,2005
5/6/2005,July 05,Sales,12656,5,2005
5/6/2005,July 05,S Change,-1850,5,2005
5/6/2005,July 05,Purchase,1938,5,2005
5/6/2005,July 05,P Change,-193,5,2005
5/6/2005,July 05,OI,82471,5,2005
5/6/2005,July 05,OI Change,-13094,5,2005
5/6/2005,October 05,Sales,5467,5,2005
5/6/2005,October 05,S Change,-71,5,2005
5/6/2005,October 05,Purchase,431,5,2005
5/6/2005,October 05,P Change,41,5,2005
5/6/2005,October 05,OI,2368,5,2005
5/6/2005,October 05,OI Change,-331,5,2005
5/6/2005,December 05,Sales,10633,5,2005
5/6/2005,December 05,S Change,149,5,2005
5/6/2005,December 05,Purchase,10744,5,2005
5/6/2005,December 05,P Change,852,5,2005
5/6/2005,December 05,OI,19164,5,2005
5/6/2005,December 05,OI Change,2527,5,2005
5/6/2005,March 06,Sales,7174,5,2005
5/6/2005,March 06,S Change,823,5,2005
5/6/2005,March 06,Purchase,153,5,2005
5/6/2005,March 06,P Change,2,5,2005
5/6/2005,March 06,OI,2684,5,2005
5/6/2005,March 06,OI Change,111,5,2005
5/6/2005,May 06,Sales,3919,5,2005
5/6/2005,May 06,S Change,496,5,2005
5/6/2005,May 06,Purchase,40,5,2005
5/6/2005,May 06,P Change,0,5,2005
5/6/2005,May 06,OI,595,5,2005
5/6/2005,May 06,OI Change,41,5,2005
5/6/2005,July 06,Sales,5548,5,2005
5/6/2005,July 06,S Change,857,5,2005
5/6/2005,July 06,Purchase,2329,5,2005
5/6/2005,July 06,P Change,44,5,2005
5/6/2005,July 06,OI,557,5,2005
5/6/2005,July 06,OI Change,1,5,2005
5/6/2005,October 06,Sales,1074,5,2005
5/6/2005,October 06,S Change,200,5,2005
5/6/2005,October 06,Purchase,468,5,2005
5/6/2005,October 06,P Change,0,5,2005
5/6/2005,October 06,OI,0,5,2005
5/6/2005,October 06,OI Change,0,5,2005
5/6/2005,December 06,Sales,2084,5,2005
5/6/2005,December 06,S Change,456,5,2005
5/6/2005,December 06,Purchase,11,5,2005
5/6/2005,December 06,P Change,0,5,2005
5/6/2005,December 06,OI,183,5,2005
5/6/2005,December 06,OI Change,5,5,2005
5/6/2005,March 07,Sales,139,5,2005
5/6/2005,March 07,S Change,0,5,2005
5/6/2005,March 07,Purchase,0,5,2005
5/6/2005,March 07,P Change,0,5,2005
5/6/2005,March 07,OI,0,5,2005
5/6/2005,March 07,OI Change,0,5,2005
5/6/2005,May 07,Sales,0,5,2005
5/6/2005,May 07,S Change,0,5,2005
5/6/2005,May 07,Purchase,30,5,2005
5/6/2005,May 07,P Change,0,5,2005
5/6/2005,May 07,OI,0,5,2005
5/6/2005,May 07,OI Change,0,5,2005
5/6/2005,March 08,Sales,13,5,2005
5/6/2005,March 08,S Change,0,5,2005
5/6/2005,March 08,Purchase,0,5,2005
5/6/2005,March 08,P Change,0,5,2005
5/6/2005,March 08,OI,0,5,2005
5/6/2005,March 08,OI Change,0,5,2005
5/6/2005,May 08,Sales,0,5,2005
5/6/2005,May 08,S Change,0,5,2005
5/6/2005,May 08,Purchase,48,5,2005
5/6/2005,May 08,P Change,0,5,2005
5/6/2005,May 08,OI,0,5,2005
5/6/2005,May 08,OI Change,0,5,2005
5/6/2005,Totals,Sales,48917,5,2005
5/6/2005,Totals,S Change,984,5,2005
5/6/2005,Totals,Purchase,16653,5,2005
5/6/2005,Totals,P Change,708,5,2005
5/6/2005,Totals,OI,109960,5,2005
5/6/2005,Totals,OI Change,-11199,5,2005
6/10/2005,July 05,Sales,3678,6,2005
6/10/2005,July 05,S Change,-705,6,2005
6/10/2005,July 05,Purchase,1421,6,2005
6/10/2005,July 05,P Change,-74,6,2005
6/10/2005,July 05,OI,37396,6,2005
6/10/2005,July 05,OI Change,-16453,6,2005
6/10/2005,October 05,Sales,4198,6,2005
6/10/2005,October 05,S Change,-214,6,2005
6/10/2005,October 05,Purchase,630,6,2005
6/10/2005,October 05,P Change,-120,6,2005
6/10/2005,October 05,OI,4978,6,2005
6/10/2005,October 05,OI Change,579,6,2005
6/10/2005,December 05,Sales,9418,6,2005
6/10/2005,December 05,S Change,-287,6,2005
6/10/2005,December 05,Purchase,10162,6,2005
6/10/2005,December 05,P Change,-257,6,2005
6/10/2005,December 05,OI,47782,6,2005
6/10/2005,December 05,OI Change,17551,6,2005
6/10/2005,March 06,Sales,6885,6,2005
6/10/2005,March 06,S Change,-227,6,2005
6/10/2005,March 06,Purchase,277,6,2005
6/10/2005,March 06,P Change,5,6,2005
6/10/2005,March 06,OI,4351,6,2005
6/10/2005,March 06,OI Change,712,6,2005
6/10/2005,May 06,Sales,4230,6,2005
6/10/2005,May 06,S Change,415,6,2005
6/10/2005,May 06,Purchase,53,6,2005
6/10/2005,May 06,P Change,6,6,2005
6/10/2005,May 06,OI,1110,6,2005
6/10/2005,May 06,OI Change,257,6,2005
6/10/2005,July 06,Sales,6391,6,2005
6/10/2005,July 06,S Change,1066,6,2005
6/10/2005,July 06,Purchase,2750,6,2005
6/10/2005,July 06,P Change,0,6,2005
6/10/2005,July 06,OI,1225,6,2005
6/10/2005,July 06,OI Change,359,6,2005
6/10/2005,October 06,Sales,1232,6,2005
6/10/2005,October 06,S Change,-1,6,2005
6/10/2005,October 06,Purchase,815,6,2005
6/10/2005,October 06,P Change,0,6,2005
6/10/2005,October 06,OI,0,6,2005
6/10/2005,October 06,OI Change,0,6,2005
6/10/2005,December 06,Sales,2245,6,2005
6/10/2005,December 06,S Change,133,6,2005
6/10/2005,December 06,Purchase,55,6,2005
6/10/2005,December 06,P Change,0,6,2005
6/10/2005,December 06,OI,214,6,2005
6/10/2005,December 06,OI Change,26,6,2005
6/10/2005,March 07,Sales,139,6,2005
6/10/2005,March 07,S Change,0,6,2005
6/10/2005,March 07,Purchase,0,6,2005
6/10/2005,March 07,P Change,0,6,2005
6/10/2005,March 07,OI,0,6,2005
6/10/2005,March 07,OI Change,0,6,2005
6/10/2005,May 07,Sales,63,6,2005
6/10/2005,May 07,S Change,0,6,2005
6/10/2005,May 07,Purchase,30,6,2005
6/10/2005,May 07,P Change,0,6,2005
6/10/2005,May 07,OI,0,6,2005
6/10/2005,May 07,OI Change,0,6,2005
6/10/2005,March 08,Sales,13,6,2005
6/10/2005,March 08,S Change,0,6,2005
6/10/2005,March 08,Purchase,0,6,2005
6/10/2005,March 08,P Change,0,6,2005
6/10/2005,March 08,OI,0,6,2005
6/10/2005,March 08,OI Change,0,6,2005
6/10/2005,May 08,Sales,0,6,2005
6/10/2005,May 08,S Change,0,6,2005
6/10/2005,May 08,Purchase,48,6,2005
6/10/2005,May 08,P Change,0,6,2005
6/10/2005,May 08,OI,0,6,2005
6/10/2005,May 08,OI Change,0,6,2005
6/10/2005,March 09,Sales,13,6,2005
6/10/2005,March 09,S Change,0,6,2005
6/10/2005,March 09,Purchase,0,6,2005
6/10/2005,March 09,P Change,0,6,2005
6/10/2005,March 09,OI,0,6,2005
6/10/2005,March 09,OI Change,0,6,2005
6/10/2005,Totals,Sales,38505,6,2005
6/10/2005,Totals,S Change,180,6,2005
6/10/2005,Totals,Purchase,16241,6,2005
6/10/2005,Totals,P Change,-440,6,2005
6/10/2005,Totals,OI,97056,6,2005
6/10/2005,Totals,OI Change,3031,6,2005
6/17/2005,July 05,Sales,2525,6,2005
6/17/2005,July 05,S Change,-1153,6,2005
6/17/2005,July 05,Purchase,1040,6,2005
6/17/2005,July 05,P Change,-381,6,2005
6/17/2005,July 05,OI,16461,6,2005
6/17/2005,July 05,OI Change,-20935,6,2005
6/17/2005,October 05,Sales,4126,6,2005
6/17/2005,October 05,S Change,-72,6,2005
6/17/2005,October 05,Purchase,1254,6,2005
6/17/2005,October 05,P Change,624,6,2005
6/17/2005,October 05,OI,5393,6,2005
6/17/2005,October 05,OI Change,415,6,2005
6/17/2005,December 05,Sales,10332,6,2005
6/17/2005,December 05,S Change,914,6,2005
6/17/2005,December 05,Purchase,11233,6,2005
6/17/2005,December 05,P Change,1071,6,2005
6/17/2005,December 05,OI,63230,6,2005
6/17/2005,December 05,OI Change,15448,6,2005
6/17/2005,March 06,Sales,7220,6,2005
6/17/2005,March 06,S Change,335,6,2005
6/17/2005,March 06,Purchase,288,6,2005
6/17/2005,March 06,P Change,11,6,2005
6/17/2005,March 06,OI,4712,6,2005
6/17/2005,March 06,OI Change,361,6,2005
6/17/2005,May 06,Sales,5574,6,2005
6/17/2005,May 06,S Change,1344,6,2005
6/17/2005,May 06,Purchase,59,6,2005
6/17/2005,May 06,P Change,6,6,2005
6/17/2005,May 06,OI,1173,6,2005
6/17/2005,May 06,OI Change,63,6,2005
6/17/2005,July 06,Sales,6676,6,2005
6/17/2005,July 06,S Change,285,6,2005
6/17/2005,July 06,Purchase,2738,6,2005
6/17/2005,July 06,P Change,-12,6,2005
6/17/2005,July 06,OI,1315,6,2005
6/17/2005,July 06,OI Change,90,6,2005
6/17/2005,October 06,Sales,1163,6,2005
6/17/2005,October 06,S Change,-69,6,2005
6/17/2005,October 06,Purchase,815,6,2005
6/17/2005,October 06,P Change,0,6,2005
6/17/2005,October 06,OI,0,6,2005
6/17/2005,October 06,OI Change,0,6,2005
6/17/2005,December 06,Sales,2445,6,2005
6/17/2005,December 06,S Change,200,6,2005
6/17/2005,December 06,Purchase,55,6,2005
6/17/2005,December 06,P Change,0,6,2005
6/17/2005,December 06,OI,246,6,2005
6/17/2005,December 06,OI Change,32,6,2005
6/17/2005,March 07,Sales,139,6,2005
6/17/2005,March 07,S Change,0,6,2005
6/17/2005,March 07,Purchase,0,6,2005
6/17/2005,March 07,P Change,0,6,2005
6/17/2005,March 07,OI,0,6,2005
6/17/2005,March 07,OI Change,0,6,2005
6/17/2005,May 07,Sales,63,6,2005
6/17/2005,May 07,S Change,0,6,2005
6/17/2005,May 07,Purchase,30,6,2005
6/17/2005,May 07,P Change,0,6,2005
6/17/2005,May 07,OI,0,6,2005
6/17/2005,May 07,OI Change,0,6,2005
6/17/2005,July 07,Sales,0,6,2005
6/17/2005,July 07,S Change,0,6,2005
6/17/2005,July 07,Purchase,114,6,2005
6/17/2005,July 07,P Change,114,6,2005
6/17/2005,July 07,OI,0,6,2005
6/17/2005,July 07,OI Change,0,6,2005
6/17/2005,March 08,Sales,13,6,2005
6/17/2005,March 08,S Change,0,6,2005
6/17/2005,March 08,Purchase,0,6,2005
6/17/2005,March 08,P Change,0,6,2005
6/17/2005,March 08,OI,0,6,2005
6/17/2005,March 08,OI Change,0,6,2005
6/17/2005,May 08,Sales,0,6,2005
6/17/2005,May 08,S Change,0,6,2005
6/17/2005,May 08,Purchase,48,6,2005
6/17/2005,May 08,P Change,0,6,2005
6/17/2005,May 08,OI,0,6,2005
6/17/2005,May 08,OI Change,0,6,2005
6/17/2005,March 09,Sales,13,6,2005
6/17/2005,March 09,S Change,0,6,2005
6/17/2005,March 09,Purchase,0,6,2005
6/17/2005,March 09,P Change,0,6,2005
6/17/2005,March 09,OI,0,6,2005
6/17/2005,March 09,OI Change,0,6,2005
6/17/2005,Totals,Sales,40289,6,2005
6/17/2005,Totals,S Change,1784,6,2005
6/17/2005,Totals,Purchase,17674,6,2005
6/17/2005,Totals,P Change,1433,6,2005
6/17/2005,Totals,OI,92530,6,2005
6/17/2005,Totals,OI Change,-4526,6,2005
6/24/2005,July 05,Sales,187,6,2005
6/24/2005,July 05,S Change,-2338,6,2005
6/24/2005,July 05,Purchase,400,6,2005
6/24/2005,July 05,P Change,-640,6,2005
6/24/2005,July 05,OI,2405,6,2005
6/24/2005,July 05,OI Change,-14056,6,2005
6/24/2005,October 05,Sales,4282,6,2005
6/24/2005,October 05,S Change,156,6,2005
6/24/2005,October 05,Purchase,1426,6,2005
6/24/2005,October 05,P Change,172,6,2005
6/24/2005,October 05,OI,7191,6,2005
6/24/2005,October 05,OI Change,1798,6,2005
6/24/2005,December 05,Sales,10895,6,2005
6/24/2005,December 05,S Change,563,6,2005
6/24/2005,December 05,Purchase,12663,6,2005
6/24/2005,December 05,P Change,1430,6,2005
6/24/2005,December 05,OI,70389,6,2005
6/24/2005,December 05,OI Change,7159,6,2005
6/24/2005,March 06,Sales,8146,6,2005
6/24/2005,March 06,S Change,926,6,2005
6/24/2005,March 06,Purchase,288,6,2005
6/24/2005,March 06,P Change,0,6,2005
6/24/2005,March 06,OI,5540,6,2005
6/24/2005,March 06,OI Change,828,6,2005
6/24/2005,May 06,Sales,4826,6,2005
6/24/2005,May 06,S Change,-266,6,2005
6/24/2005,May 06,Purchase,59,6,2005
6/24/2005,May 06,P Change,0,6,2005
6/24/2005,May 06,OI,1277,6,2005
6/24/2005,May 06,OI Change,104,6,2005
6/24/2005,July 06,Sales,7248,6,2005
6/24/2005,July 06,S Change,572,6,2005
6/24/2005,July 06,Purchase,2857,6,2005
6/24/2005,July 06,P Change,119,6,2005
6/24/2005,July 06,OI,1547,6,2005
6/24/2005,July 06,OI Change,232,6,2005
6/24/2005,October 06,Sales,1221,6,2005
6/24/2005,October 06,S Change,58,6,2005
6/24/2005,October 06,Purchase,815,6,2005
6/24/2005,October 06,P Change,0,6,2005
6/24/2005,October 06,OI,0,6,2005
6/24/2005,October 06,OI Change,0,6,2005
6/24/2005,December 06,Sales,2929,6,2005
6/24/2005,December 06,S Change,484,6,2005
6/24/2005,December 06,Purchase,55,6,2005
6/24/2005,December 06,P Change,0,6,2005
6/24/2005,December 06,OI,240,6,2005
6/24/2005,December 06,OI Change,-6,6,2005
6/24/2005,March 07,Sales,139,6,2005
6/24/2005,March 07,S Change,0,6,2005
6/24/2005,March 07,Purchase,0,6,2005
6/24/2005,March 07,P Change,0,6,2005
6/24/2005,March 07,OI,0,6,2005
6/24/2005,March 07,OI Change,0,6,2005
6/24/2005,May 07,Sales,63,6,2005
6/24/2005,May 07,S Change,0,6,2005
6/24/2005,May 07,Purchase,30,6,2005
6/24/2005,May 07,P Change,0,6,2005
6/24/2005,May 07,OI,0,6,2005
6/24/2005,May 07,OI Change,0,6,2005
6/24/2005,July 07,Sales,0,6,2005
6/24/2005,July 07,S Change,0,6,2005
6/24/2005,July 07,Purchase,392,6,2005
6/24/2005,July 07,P Change,278,6,2005
6/24/2005,July 07,OI,0,6,2005
6/24/2005,July 07,OI Change,0,6,2005
6/24/2005,March 08,Sales,13,6,2005
6/24/2005,March 08,S Change,0,6,2005
6/24/2005,March 08,Purchase,0,6,2005
6/24/2005,March 08,P Change,0,6,2005
6/24/2005,March 08,OI,0,6,2005
6/24/2005,March 08,OI Change,0,6,2005
6/24/2005,May 08,Sales,0,6,2005
6/24/2005,May 08,S Change,0,6,2005
6/24/2005,May 08,Purchase,48,6,2005
6/24/2005,May 08,P Change,0,6,2005
6/24/2005,May 08,OI,0,6,2005
6/24/2005,May 08,OI Change,0,6,2005
6/24/2005,March 09,Sales,13,6,2005
6/24/2005,March 09,S Change,0,6,2005
6/24/2005,March 09,Purchase,0,6,2005
6/24/2005,March 09,P Change,0,6,2005
6/24/2005,March 09,OI,0,6,2005
6/24/2005,March 09,OI Change,0,6,2005
6/24/2005,Totals,Sales,39962,6,2005
6/24/2005,Totals,S Change,155,6,2005
6/24/2005,Totals,Purchase,19033,6,2005
6/24/2005,Totals,P Change,1359,6,2005
